production_row_index	source_uid	group_id	sample_class	process_or_mode	workflow_population	generator_weight_transport_class	optimized_fold_k5	auxiliary_qcd	production_action	generated_events	accounting_rows	broad_eligible_rows	resolved_rows	non_broad_rows	assignment_matchable_rows	historical_parity_rows	historical_maximum_absolute_difference	accounting_sha256	resolved_sha256	receipt_sha256	byte_identical_internal_rerun	physical_weight_application_authorized	validation_payloads_opened	test_payloads_opened	models_trained	status
316	b4a82a790daca296e3c2df7f::background::488::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2207_10000evt_bundle.tar.gz	b4a82a790daca296e3c2df7f	background	tttt	primary_physical_background	uniform_member_constant	1	False	stage_and_submit	10000	10000	9934	9934	66	0	1934	0.0	c85e35abfdcc019d78a4f6e6846ef5a25bf582d3e79203e8e1838b8eec727c59	3ed576026fa35e54f8408cc223c45396016d4c1af3004df6cd51aa89b36eb6fe	8bcbc0b23ad7dbd72b7d91069b035b6be3028faadda87fb5227b0eb1afea90e0	True	False	0	0	0	pass
317	c1d20591c2e9ebe1f88a03fa::background::485::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_bundle.tar.gz	c1d20591c2e9ebe1f88a03fa	background	tttt	primary_physical_background	uniform_member_constant	0	False	stage_and_submit	10000	10000	9932	9932	68	0	1853	0.0	75bcbdb9fe9cf5a9f659a01a044fbd28e7f3878116ac2851c2779ab0c719c1fb	613d7b2bde353d1a6be754aad956a9619f409d299ade6b314a1df69b1aee12c3	01a3101f7fb08acc42aa3807b117a921a091040748e90fa23ee5a305cb5ba7fd	True	False	0	0	0	pass
318	5789fcccf8be7da15e3fe6a7::background::502::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3404_10kevt_bundle.tar.gz	5789fcccf8be7da15e3fe6a7	background	ttw	primary_physical_background	uniform_member_constant	3	False	stage_and_submit	10000	10000	7887	7887	2113	0	59	0.0	a7722dd3ea3fbce51c0c809e075246f8c66622084a65e41998d378d04da6e8de	89eb8508793529a31a3cd375bc3b39b9359e14450be98cc9eade49cbfdfb989f	cee476967fed0ce46ee25fb114f2a6429d35c89ea3dbdd819a4dde05e650881b	True	False	0	0	0	pass
319	85088f1356342f7e511e9439::background::498::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_bundle.tar.gz	85088f1356342f7e511e9439	background	ttw	primary_physical_background	uniform_member_constant	4	False	stage_and_submit	10000	10000	7881	7881	2119	0	48	0.0	d94b448b4f5852f6fa73d0b6290ea265628ce10592b933f51006956672d39f91	468158fc72d29e8f4f87d8f3459274ace010d5b33aa4ecb39ce3ec8fee965fe8	c989b6ca4f03ff0b1cb37c2534c55607c5b728a973b1930d49ea9554f4f480c9	True	False	0	0	0	pass
320	d97fa8db39d859b8ec40a988::background::501::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3403_10kevt_bundle.tar.gz	d97fa8db39d859b8ec40a988	background	ttw	primary_physical_background	uniform_member_constant	1	False	stage_and_submit	10000	10000	7844	7844	2156	0	70	0.0	cac3b610336f05b4fea41363f592c27fcb4479bc194049f16797ca42a8c930d0	ca90afadaeec3d034bf445618f318f426ac921ad014f800d2787b5c29cd292f7	d8cfaf940fd05a06af7e22923fb2c44bddaa887d803f42e69e3437ae66606601	True	False	0	0	0	pass
321	ed8dcb86ba6f9b5013d5a8e1::background::500::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3402_10kevt_bundle.tar.gz	ed8dcb86ba6f9b5013d5a8e1	background	ttw	primary_physical_background	uniform_member_constant	0	False	stage_and_submit	10000	10000	7932	7932	2068	0	55	0.0	5aeb9899a7831621547fef45a8d659836710620179f66e332c6d4b2924856b63	54e94d5e6298d0d72f1813734389e7345d2c4d9805f8c3b9dbf006e908b5f334	203d27ef5fa98bc92b447650c73d600584bc3705f09f876ac65f9610a1bc070a	True	False	0	0	0	pass
322	15a8f22a39885b3831929660::background::490::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2106_10000evt_bundle.tar.gz	15a8f22a39885b3831929660	background	ttz_zbb	primary_physical_background	uniform_member_constant	2	False	stage_and_submit	10000	10000	9045	9045	955	0	1019	0.0	14e7b819d42a70e36284635da0b5d57e8a78b66b5159f9864392fb0f5c9affae	89a683e832df8883f75570952c858bb283d274fee2fce8055a82df72228898ff	f77fc12e4209e363c21dd842985d5c623035a2618f278fb9b7b11a58ad306f23	True	False	0	0	0	pass
323	56b5a6cd136122138dbaad5c::background::491::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2107_10000evt_bundle.tar.gz	56b5a6cd136122138dbaad5c	background	ttz_zbb	primary_physical_background	uniform_member_constant	4	False	stage_and_submit	10000	10000	9076	9076	924	0	1078	0.0	e0500f742a749e6241dfaf3251d848522532418c0af90e5d580ebe37f2e7efe1	ba919d23bb9d0b3aec7b149e05b9c3bdc11e54bf180d4f675b342f3328cc2793	5c256578954bc315491bdf111238473cd70a8cf101b72293f16f4731cdfd9f23	True	False	0	0	0	pass
324	bfc9c74d68ae59f0b2f11071::background::489::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_bundle.tar.gz	bfc9c74d68ae59f0b2f11071	background	ttz_zbb	primary_physical_background	uniform_member_constant	0	False	stage_and_submit	10000	10000	9070	9070	930	0	1072	0.0	5aea5f7503541ff3ecafe16119772b978b0d6053b15a8e3af0be34ccf2185a84	849c9179efb9d7d06148c89a76ee0ff88ad17836adb7543ad29a6fc249fd3e84	af0b8f678a7ef55ce770f04fbe98e5f276b797c1fbc288a813df54376e8a68aa	True	False	0	0	0	pass
325	69e9198af372ba0c71b23ea6::background::296::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_bundle.tar.gz	69e9198af372ba0c71b23ea6	background	tw_antitop	primary_physical_background	uniform_member_constant	3	False	stage_and_submit	10000	10000	4689	4689	5311	0	17	0.0	62880d199514b8c2ffd863755e9e0ad648c0cccd76c17ec1dbd14e55b75449f4	70acc0a803338254886218d47269bd7339433dfab6660d2316edf3958bc15bec	a1344ba18cab7ade3aff326e97c422e8ad520b0eb6596d013ccea7c0a1a74dd5	True	False	0	0	0	pass
326	c798755a998401d32094427d::background::295::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_bundle.tar.gz	c798755a998401d32094427d	background	tw_antitop	primary_physical_background	uniform_member_constant	2	False	stage_and_submit	10000	10000	4668	4668	5332	0	18	0.0	c363bfb733a2251e44bac115474772480b271f0cad7c0036c4e6c9e61d87ecf9	bec92ea0e1a97f94a0eb1ee0d33a58facbadf0ec8cf18154dbb9dce12e8985ed	e030f47e47f1c9294f565328fc38bba596a5eccf9c4c73c18cd6ad521b16692f	True	False	0	0	0	pass
327	d18c07f548a58bc07eee0e75::background::298::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4325_10kevt_bundle.tar.gz	d18c07f548a58bc07eee0e75	background	tw_antitop	primary_physical_background	uniform_member_constant	4	False	stage_and_submit	10000	10000	4647	4647	5353	0	14	0.0	73409b1607d3e35d6f265cb3aa87096dcb9e4e3aa5bff682da2a292dc4549f01	74999d0bb2e68300731fffb64c30ce78de8aac8ca3c06b681ad8ffda88e87745	2e5177665dc03c88ec14717b5b2dd75268e4fe6c3d5c7b7ca2e57c1e68993da5	True	False	0	0	0	pass
328	f42922534497e38e4ff6f397::background::297::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4324_10kevt_bundle.tar.gz	f42922534497e38e4ff6f397	background	tw_antitop	primary_physical_background	uniform_member_constant	0	False	stage_and_submit	10000	10000	4731	4731	5269	0	15	0.0	6f050f6f0b638413bba459427785f5c1b9c0d818cd442238f49dc39c944c9c60	ed6456cdfcd72e271e692ebb3f66a896afa669c7cc2bcac3154f23d9de3e4b7b	1177675d2afb14602832b84f5c0025ab1af4fa7ae606b02d22dba9463089e112	True	False	0	0	0	pass
329	2458e0e0077b4b360490aa0b::background::306::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4321_10kevt_bundle.tar.gz	2458e0e0077b4b360490aa0b	background	tw_top	primary_physical_background	uniform_member_constant	1	False	stage_and_submit	10000	10000	4603	4603	5397	0	10	0.0	ca2a96c94c033d25c87d7c16296aa628665a0e4c03f29e6459b072240433b348	5618fad25a65a6c712144271d7c5aa8fa856259f7d33d7dfeecf4360b4a3f1b3	32d3aefb445b61c0267d3f8a0a5704b4a664c1d6db8f23b0df1e15e40376fbe0	True	False	0	0	0	pass
330	579707076b113398aff108cf::background::304::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4319_10kevt_bundle.tar.gz	579707076b113398aff108cf	background	tw_top	primary_physical_background	uniform_member_constant	4	False	stage_and_submit	10000	10000	4652	4652	5348	0	7	0.0	e04a5601b0660be169e845a615b7308c02df5dc2394924827c96b87341a32403	f416c554542b2a6406a14fd8b8316c5b1c7dd2fe884aaca0fefce5bb09e25626	efac62701a9912926ea654026e2e9ec995360d1dd71b5ba6ecc755a38fc0297f	True	False	0	0	0	pass
331	74caf842044911f685f5c20b::background::305::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4320_10kevt_bundle.tar.gz	74caf842044911f685f5c20b	background	tw_top	primary_physical_background	uniform_member_constant	2	False	stage_and_submit	10000	10000	4583	4583	5417	0	10	0.0	186b974204a4ff4a2864e0694c2c871c2cacd40174f2bddce9d5f278fd937405	d20fe608f24bad0b0d4bc1214a6ce11285cb7eb67f1bd2a84b3e98fe21c355da	a2af26f2806131cb50ed522df3f066711ced4ddee00ee81c7a39b9e15335e5a6	True	False	0	0	0	pass
332	e4200a8934df966fe4707b12::background::302::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4317_10kevt_bundle.tar.gz	e4200a8934df966fe4707b12	background	tw_top	primary_physical_background	uniform_member_constant	0	False	stage_and_submit	10000	10000	4635	4635	5365	0	9	0.0	7701b5ce0097e2058b898688ed84184d37c1d7e43f41066dd20f2b9169f3139a	145648857c0e4876183b3e5c47c37933fb80cf9c1333b19096d86fe5a60af725	c52447934c615e4cc73114bc30aafa8de1f782639f005f656bf8f1ec71103a2d	True	False	0	0	0	pass
333	e4c8e277581861a9965390a9::background::303::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4318_10kevt_bundle.tar.gz	e4c8e277581861a9965390a9	background	tw_top	primary_physical_background	uniform_member_constant	3	False	stage_and_submit	10000	10000	4737	4737	5263	0	11	0.0	aa680706f7f5fc5bd8c99a68fa619545e78f81044569f3dc0c05e8dee9f6d894	cd6b7d082c072548f5a480b4016d91dc1f49491c726b91c2bed3a7fdcfce87c2	26ed065892bcaa4ab7e582c237c3c6c43cb36e70f0afa1c603ebb735842ca292	True	False	0	0	0	pass
334	0d3465a131ab0343c3671249::background::496::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2306_10000evt_bundle.tar.gz	0d3465a131ab0343c3671249	background	vbf_hbb	primary_physical_background	uniform_member_constant	2	False	stage_and_submit	10000	10000	2424	2424	7576	0	5	0.0	81b35aedd4c76f3000e34a6ab309fd5327f030b03eb8c394929d54d32610ca5a	2dc86404e50f91592efbbe1b0c644061c82224a5669d5d1898dddf5389497c0c	584ec45663c851c320edb2d07d25b4074cd8e71afaf7c058aaf6f078efccd6f7	True	False	0	0	0	pass
335	1c4229a7a9f683a549bf7c05::background::493::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2302_10000evt_bundle.tar.gz	1c4229a7a9f683a549bf7c05	background	vbf_hbb	primary_physical_background	uniform_member_constant	3	False	stage_and_submit	10000	10000	2524	2524	7476	0	7	0.0	90a9f101a2941d6ceddfb8fdf6bdf8d572d01ae32195d370edf177e0fbad98d0	460675d6a9985cfee853d48b459338a1fd8a1d9fd7f4c89b2d9538486ddb9af0	6e08c3ec2df92465b67476efc3372ced368f7ff1b7d46692007692be305718e2	True	False	0	0	0	pass
336	91f658096aa78e4832aa35b6::background::495::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2305_10000evt_bundle.tar.gz	91f658096aa78e4832aa35b6	background	vbf_hbb	primary_physical_background	uniform_member_constant	1	False	stage_and_submit	10000	10000	2469	2469	7531	0	8	0.0	c905fa42198dee0b424289d58002c50969122125dfa0aaebfccec3ed3e22a137	e667f8b8f5a868b3dadc588051669319039477cfd4c0c0a451964a1a0b8d049a	0b9ce1cd9e8a7e60a1e09646b5ab1a1c147d261e4c51300827764cbb96669165	True	False	0	0	0	pass
337	033c63280e6c94af8af37984::background::506::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3302_10kevt_bundle.tar.gz	033c63280e6c94af8af37984	background	wh_hbb	primary_physical_background	uniform_member_constant	1	False	stage_and_submit	10000	10000	2095	2095	7905	0	9	0.0	dd292ecd04fbfe9bdc3c103f0dee905b68077629f155942bf885128d9fff51d0	af815a4cad9f2573b0dbcdb3a9d32d5aad6d1454a4de73eca0b3425cc9531888	3fda7b8f036ef9fc8fae3b7e1eb4e33259830f133197afcbf7f62e382d19f073	True	False	0	0	0	pass
338	4445d1bd383a2f0daf544737::background::507::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3303_10kevt_bundle.tar.gz	4445d1bd383a2f0daf544737	background	wh_hbb	primary_physical_background	uniform_member_constant	3	False	stage_and_submit	10000	10000	2189	2189	7811	0	9	0.0	a5458469c99c39442ac31bd4e5428b71f7e098ea67211157ba15d478164f9760	cfc38866a6eda898a7080b002b064c51f2a92de2c043939d441f56c97c7b7bbc	a309bc21132a428f6a462949a4d575eff96dc1f5e2705a4c4896e7dcc80dd36a	True	False	0	0	0	pass
339	509e2e7e416c11322408f853::background::508::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3304_10kevt_bundle.tar.gz	509e2e7e416c11322408f853	background	wh_hbb	primary_physical_background	uniform_member_constant	0	False	stage_and_submit	10000	10000	2137	2137	7863	0	3	0.0	dea8cd186b09d081fc94a4ec3c99ec24c2beaec1d0b3004227f1707d1b4aff3e	41a1cefb2605e6210ba677804fe9c901be839aeebfcf2f71c65448137ea8deb3	dbb60b5f89f6363067efb1a2e05df30573f6183f9bf9bc90e40afb1a9c5414c2	True	False	0	0	0	pass
340	7aa9d747eb7ca52e0b2ebfed::background::505::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_bundle.tar.gz	7aa9d747eb7ca52e0b2ebfed	background	wh_hbb	primary_physical_background	uniform_member_constant	2	False	stage_and_submit	10000	10000	2112	2112	7888	0	7	0.0	a2ec2cf7d882e0251439c3b5c851c70900cb58f08850de9a994724cb8da42649	870d4e47dd7ac6bf91cd01d9f06c6666c3715599ef539f4e001c4ff121b59751	0f6682342ec0a895e50a48896ea7ca7524ceb76287c70a14809f8bfc572ef81a	True	False	0	0	0	pass
341	a4f175231e8b5c3a04f4f77e::background::512::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3603_10kevt_bundle.tar.gz	a4f175231e8b5c3a04f4f77e	background	ww	primary_physical_background	uniform_member_constant	1	False	stage_and_submit	10000	10000	860	860	9140	0	0	0.0	cbe3275811d7ddd4882385c202654cd44a9c5edf66a76127bf3b1e3247edc9fd	83015c5c1b4ea1aa3655beee21dec944a2570604d9338e710c056769e06eb073	1baf0987b28d01147768570f588913547ab08511090dbf9e5db62b1879e83a62	True	False	0	0	0	pass
342	f1348dbe63c52ad67fdae781::background::510::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_bundle.tar.gz	f1348dbe63c52ad67fdae781	background	ww	primary_physical_background	uniform_member_constant	2	False	stage_and_submit	10000	10000	907	907	9093	0	0	0.0	8b6aab5a04ada126ee7021d9f6d2808bc6e9b9b121e866af688b45193613f83a	9f98a11f0ee1f5ca2de1649bb0e2bd2cae58c3cc07802dd03f08a1af7d74e0ca	9b4db4c3265a9424e0fea7209c083f0b773a7a3b4d3dcd4e5bee21b169f20ab4	True	False	0	0	0	pass
343	08ab83ea7308663ebbcce2ec::background::312::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9904_5200_bundle.tar.gz	08ab83ea7308663ebbcce2ec	background	wwz_zbb	primary_physical_background	signed_exact_event_sidecar	0	False	stage_and_submit	5200	5200	2552	2552	2648	0	5	0.0	8c599aa9742b311de12112b300fc5f7cd70cfe76e6adb83cd1a498e3dd2e99f2	b5b73002567e05e79d484064eb0167bb3b6014ebf80564ce045a08adc9bea8e2	b24c681efaf49c04ee57874d17f287d91e208344fd7365387cf484776413b98d	True	False	0	0	0	pass
344	4abe85d1b36241cf6669ae73::background::310::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9902_5200_bundle.tar.gz	4abe85d1b36241cf6669ae73	background	wwz_zbb	primary_physical_background	signed_exact_event_sidecar	2	False	stage_and_submit	5200	5200	2519	2519	2681	0	9	0.0	f6e47aa24b947123637a99fde154fb95460f754f9b99a60867d65e00caddab94	8c948aca294186abbb6f4990445a748bf95967b5d44d465e9e3886e8c47814a8	b3e4f296329ce55c021fd410127c9ea6c698314e30adfac142aed5e1df464faf	True	False	0	0	0	pass
345	5ef002a554188a84550fd907::background::311::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9903_5200_bundle.tar.gz	5ef002a554188a84550fd907	background	wwz_zbb	primary_physical_background	signed_exact_event_sidecar	1	False	stage_and_submit	5200	5200	2522	2522	2678	0	10	0.0	ca9e7e6845af8d6ce7bf3c13d9b494a8d8a9f4182afabef2fb5f38dc45b26484	9b02eea8090ea408971a42d0bdcef93692e907e372d3bc04d2688903ad30f76e	fc6b9229b22b55f9009dbfb8598fe7b854fffc31a9b3740787bc30563c44d27c	True	False	0	0	0	pass
346	d031dddec52f11168df71a77::background::309::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9901_5200_bundle.tar.gz	d031dddec52f11168df71a77	background	wwz_zbb	primary_physical_background	signed_exact_event_sidecar	4	False	stage_and_submit	5200	5200	2406	2406	2794	0	9	0.0	d03bfa23c25228e4ec16e2a1333aa3ca00dea9b2b4513784e8071045ee994672	08c1ab6182e6394969ada43341e89d756ba36e30d109d5b708a9fd2b3e559583	1ad37a5ed0159bc69fd5281a76e8a4fdc8f9d278e54b39bf5b462aade212f711	True	False	0	0	0	pass
347	2616c0c14f310de5fffd4ae9::background::516::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3502_10kevt_bundle.tar.gz	2616c0c14f310de5fffd4ae9	background	wz_zbb	primary_physical_background	uniform_member_constant	3	False	stage_and_submit	10000	10000	1270	1270	8730	0	1	0.0	5385f7cd4fe02f7cea3cdd0a193cb3492f670e6633948fe76a2472619d27f902	63326e36bd5b862aba3000e6699ab0535397200214a3ce3255c5450d1c1cee23	bbaf7a5ccdee940fa6f0617476139cce2c34e4adfac03c7955fcafd4b4b18079	True	False	0	0	0	pass
348	47c50caee3c055bdcaa4f49e::background::514::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	47c50caee3c055bdcaa4f49e	background	wz_zbb	primary_physical_background	uniform_member_constant	2	False	stage_and_submit	10000	10000	1276	1276	8724	0	2	0.0	ba9f1cf27d642e6753f0d8ec7c232c00340875243d05fd96cfe2c0000eb59ed4	9b61a2515fc5f429b499baea10542ace87318b9fff83cf42d91765f770b12b24	b8e783a646551beda322eebef2b351c7e39678ef7255643612858031e3293c0a	True	False	0	0	0	pass
349	83652cb739d9d39fbbbc93c6::background::515::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	83652cb739d9d39fbbbc93c6	background	wz_zbb	primary_physical_background	uniform_member_constant	1	False	stage_and_submit	10000	10000	1193	1193	8807	0	2	0.0	f4d5dbfad9d0ccff37c9e4389f0a07bf696c4957cb938abaa64a9d5fe46c641b	1cc58da94162abd82ba87b70782cb87318675f084f8889375b73c3f4254c5b5c	3aea709660a152cbaa6904339bbe6b22b12fb026be7dc8e642be72473e7a893c	True	False	0	0	0	pass
350	dcbb32effe2c555c38aa9693::background::517::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3503_10kevt_bundle.tar.gz	dcbb32effe2c555c38aa9693	background	wz_zbb	primary_physical_background	uniform_member_constant	0	False	stage_and_submit	10000	10000	1244	1244	8756	0	2	0.0	c221da63ccc4759da1eacdc42a4336ba246e0c315a033ca67c461c4de9509a4b	1d5a5bffd1f2d1863cad8525daa9275b495c0d2fac3d4a7b678c9807f3ba90ac	def5719534b8dc485e952c60abe0f0ecf3af80ffb5d697941f326a1df32a9565	True	False	0	0	0	pass
351	0a34ee6d1ece34fbb1a4de87::background::317::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9914_3300_bundle.tar.gz	0a34ee6d1ece34fbb1a4de87	background	wzz_zbb	primary_physical_background	signed_exact_event_sidecar	4	False	stage_and_submit	3300	3300	1500	1500	1800	0	19	0.0	0346dfa720e1e5461288d44ee8fff65c202ea40998d3ca1019d5af4144e3bd43	fad044123b11ed203d682ba18257b22b2d441867be09dd205aa0850e36e48f79	0c2f8666521b50e3f31f6b68280c7d1d9134460289e77d1e143f8d8843c3c7b6	True	False	0	0	0	pass
352	0fecd1f17d5998741d7328e9::background::315::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9912_3300_bundle.tar.gz	0fecd1f17d5998741d7328e9	background	wzz_zbb	primary_physical_background	signed_exact_event_sidecar	3	False	stage_and_submit	3300	3300	1548	1548	1752	0	20	0.0	971a800b74541f2cc752c6f5d3e4f995191b7809de91c42bc82c56ab1292cfe3	d75baaca48608af7b81301b8295ca7a7767fe985030d7c3be525fca86ebd6c20	c4b61017a43c78dc6b927fd3a3bfdb9d913af8c9ba6347bfef42ce3103fddcec	True	False	0	0	0	pass
353	44dc9356890ebd0553d35eff::background::314::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9911_3300_bundle.tar.gz	44dc9356890ebd0553d35eff	background	wzz_zbb	primary_physical_background	signed_exact_event_sidecar	2	False	stage_and_submit	3300	3300	1542	1542	1758	0	9	0.0	f1ab3ec3082b4d7e3a7c5ae18fa68f6cb5665f5f9d9f7b66445babf176140373	2466a68f6075a842adad74c5a71dce338269e6193604a14c4ae126ae764593b2	37fddc93116227d6ba8b55d898a95263319a0716fad76db1ce00b59ffe5ca88c	True	False	0	0	0	pass
