global_member_index	signal_mode	mode_member_index	member_id	source_campaign	generated_events	immutable_split	candidate_rows	candidate_access	candidate_parquet	candidate_parquet_sha256	candidate_schema_columns	candidate_schema_sha256	common72_schema_sha256	source_bundle	source_registry	source_registry_sha256	source_summary	source_summary_sha256	training_authorized	validation_authorized	test_sealed	physics_yield_authorized	status
67	ggf_hh4b	67	ggf_shard_067	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	train	61	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard067_train_v2_hh4b_candidates.parquet	c29f2fdf1e677396308dfc3e653f34ea8e24171b32e5626911655c9b94925405	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard067_seed86067_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	True	False	False	False	pass
68	ggf_hh4b	68	ggf_shard_068	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	train	65	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard068_train_v2_hh4b_candidates.parquet	92872b6cff090d2de6ca4924296a676a52411d449c12bdf373fe2bb9c5a0e9c8	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard068_seed86068_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	True	False	False	False	pass
69	ggf_hh4b	69	ggf_shard_069	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	train	67	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard069_train_v2_hh4b_candidates.parquet	203980050bd8db519e40aada6d8fb48c6c488a6636b632ff34fc67df12f4f94e	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard069_seed86069_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	True	False	False	False	pass
70	ggf_hh4b	70	ggf_shard_070	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	train	49	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard070_train_v2_hh4b_candidates.parquet	dc140d3069ba81bd86745bf580d136f0755c9bf9923efcb269b233782cc38d34	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard070_seed86070_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	True	False	False	False	pass
71	ggf_hh4b	71	ggf_shard_071	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	train	52	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard071_train_v2_hh4b_candidates.parquet	82d5742a164fe40bfbe69b80e835184833d859fd7f240e8268fb13e5a289ef97	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard071_seed86071_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	True	False	False	False	pass
72	ggf_hh4b	72	ggf_shard_072	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	train	74	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard072_train_v2_hh4b_candidates.parquet	961ad6799392e1bc50775249ceaa7ec8e1b65581b5e254f8ecb01838d4e2c6c9	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard072_seed86072_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	True	False	False	False	pass
73	ggf_hh4b	73	ggf_shard_073	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	train	58	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard073_train_v2_hh4b_candidates.parquet	4768dd0dc42187311fd6378e9390cf3033fe7e3a9c59e3e3dda7d652831f177a	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard073_seed86073_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	True	False	False	False	pass
74	ggf_hh4b	74	ggf_shard_074	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	train	58	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard074_train_v2_hh4b_candidates.parquet	f4edfd1d1a0e454ede988b58952c1595b16d4eb7f5fab1f30913de36dcc5d4e4	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard074_seed86074_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	True	False	False	False	pass
75	ggf_hh4b	75	ggf_shard_075	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	train	44	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard075_train_v2_hh4b_candidates.parquet	bd849acf6f98c6733383d7e72c7ffe13c6bfcb3ab9373966d9230573996dd98b	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard075_seed86075_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	True	False	False	False	pass
76	ggf_hh4b	76	ggf_shard_076	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	train	53	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard076_train_v2_hh4b_candidates.parquet	f197f4e1b7bacffa98e79758cf960896a84ac5d40f17240cf4d26125ab81a6b0	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard076_seed86076_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	True	False	False	False	pass
77	ggf_hh4b	77	ggf_shard_077	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	train	69	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard077_train_v2_hh4b_candidates.parquet	f987c885aae7bc0b414584746dd40f90f5c2bd485c34e9a5b5c88e9e889a5081	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard077_seed86077_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	True	False	False	False	pass
78	ggf_hh4b	78	ggf_shard_078	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	train	63	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard078_train_v2_hh4b_candidates.parquet	aaf58bf4cf3a500b84511bc0e3d1b72c72ea0fb3d6aabfadcfba0a027f7ca20e	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard078_seed86078_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	True	False	False	False	pass
79	ggf_hh4b	79	ggf_shard_079	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	train	55	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard079_train_v2_hh4b_candidates.parquet	3af835d460c84e6f1f9e44f574f29f75be6a1a16335d147654502d6fc4a66f0a	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard079_seed86079_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	True	False	False	False	pass
80	ggf_hh4b	80	ggf_shard_080	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	train	61	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard080_train_v2_hh4b_candidates.parquet	187a5e85e2b2ddb97f87807c953b3beb26d5bcca0e37842798046577c5d1db75	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard080_seed86080_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	True	False	False	False	pass
81	ggf_hh4b	81	ggf_shard_081	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	train	58	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard081_train_v2_hh4b_candidates.parquet	a599e138492d836f6e5138be10e48247c25a774bb9c4f7f7a1934fa31c675403	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard081_seed86081_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	True	False	False	False	pass
82	ggf_hh4b	82	ggf_shard_082	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	train	65	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard082_train_v2_hh4b_candidates.parquet	4470e31211b6922c0bfb405379452942ffc99f92dd071a7685821df690b4dcd5	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard082_seed86082_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	True	False	False	False	pass
83	ggf_hh4b	83	ggf_shard_083	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	train	57	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard083_train_v2_hh4b_candidates.parquet	acfed7553e2eabf04570351b4e5b51208ffc8268216faef787beb91e9c1914a5	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard083_seed86083_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	True	False	False	False	pass
84	ggf_hh4b	84	ggf_shard_084	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	train	59	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard084_train_v2_hh4b_candidates.parquet	92db6dac55da966b51cd55994fb7a755ce7b1e0673e5402d08b6a472ffb4873c	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard084_seed86084_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	True	False	False	False	pass
85	ggf_hh4b	85	ggf_shard_085	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	train	60	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard085_train_v2_hh4b_candidates.parquet	762127879e50df5c1c397ad2532237690be88c63bfaa10e9900ff33571189285	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard085_seed86085_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	True	False	False	False	pass
