production_row_index	source_uid	sample_class	process_or_mode	workflow_population	population_kind	access_mode	generator_weight_transport_applicable	generator_weight_transport_class	physical_evaluation_eligible	generated_events	broad_eligible_rows	assignment_matchable_rows	parquet_path	parquet_bytes	parquet_sha256	receipt_path	receipt_bytes	receipt_sha256	status
376	c660746595f512710f2aca2a::background::321::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/zzz_zbb_run2_frozen_v2_train_shard9923_1500_bundle.tar.gz	background	zzz_zbb	primary_physical_background	ordinary	remote_bundle_extraction_required	True	signed_exact_event_sidecar	True	1500	704	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0376_c61092c78cd776e6.parquet	154363	315153329babaf4239a9f21f2dbc3b0d31116d7ebd19d9558832fcd5c167730b	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0376_c61092c78cd776e6.json	3394	83e7c8cef1ce9d5a4e3f97a4e17f9985ba409934760cb9c7af1c2f2cd1d1a03c	pass
377	0540a4c78a021d63f3a941b1::signal::45::ggf_shard_045	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	600	202	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0377_0513d74b62257da4.parquet	112022	8b0193abfa99dcdc6f5faac208d7cffb929acd8114b0e501dbca4f76acbc7e3e	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0377_0513d74b62257da4.json	3172	b149164dda2f4ee5892fc77c94ff2b77e03fbbe2b7020034dc42824e6c173cfb	pass
378	08e796dd30daf7ad34498409::signal::39::ggf_shard_039	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	573	207	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0378_bdf0debd5bf5412c.parquet	111801	9fb65a0779e1175a744a0acaeec7de92b1f9ace82c740db8b199551294122090	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0378_bdf0debd5bf5412c.json	3206	0e535471f8d3cae573effe6c2bc63fe88564b44e682323c6846dba559317b800	pass
379	114469bce4fe3c257d74fa94::signal::29::ggf_shard_029	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	527	176	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0379_6395cacb91543915.parquet	109995	eabc9e398666baf0d68cb9140d0b538fc80480b1922c3c216f0b71068c449f29	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0379_6395cacb91543915.json	3205	09aff2e1056cf56e1c23672a5b832bd900ae4c32336328e640603a5bbdd948b0	pass
380	12882cd094457c9fdf8aa1dd::signal::26::ggf_shard_026	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	583	218	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0380_c68519acf44a680b.parquet	112726	c7d32b12c5be948c5aee3a9ebda7021aa6c5f0533b83ed67d95b372fb687f78b	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0380_c68519acf44a680b.json	3206	8f77b59d8b6fa52118316aea35f9ccd5721d212454e7f6b6e057bdf6e170f5fb	pass
381	133e6191360b663edb01d781::signal::30::ggf_shard_030	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	581	212	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0381_2c1c9c3b70350a94.parquet	112802	7f1827a05b96eb00097aaa3f18e1a4f76e29de53e74ff751e8b96654d2f4534d	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0381_2c1c9c3b70350a94.json	3207	060f1bcc4533b4f3066f5770ac5a9643d08a84b2ae8e0c5f2154d91e20c0aae3	pass
382	13ebfabb3793ae31a54909e6::signal::69::ggf_shard_069	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	596	208	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0382_06d099ea35793c35.parquet	113701	cc2957780ad3d9c4ef719914e574e1eacf943933fbdd8fc921460ec16a81cfa4	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0382_06d099ea35793c35.json	3205	95685a75ba072210d14483221d8307ab00e66b66e49ac90944864a3dff960c65	pass
383	15ec1a7e4eeccaab4688806a::signal::36::ggf_shard_036	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	601	192	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0383_20f9dfc78400ddd7.parquet	113360	d1f6577ff7d658d1899c66ae533575ca95534339bf7eafa404439122c459900c	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0383_20f9dfc78400ddd7.json	3208	b9d91383d461b6984ffb7783774efe9961fa07fbab54e3a6dceee3a8f80b5f21	pass
384	1e39e950ee4ddd73c328778c::signal::64::ggf_shard_064	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	567	199	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0384_dff4269002216f94.parquet	110674	4fb1f9f7b9a8d36fb4cb120bfa0808d2299fad7b14c7d03309a52fc3904ac2c6	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0384_dff4269002216f94.json	3207	c1498e1c73f877c7c519d90ee6aef1f90fa06f4f33787666b35060a65f91a7cf	pass
385	1e8ebac8c0f54ad25e332f16::signal::23::ggf_shard_023	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	568	204	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0385_3c15bd9d4f51f145.parquet	111977	37ed538db48d13e4acca473a9c6774986dcf121436cd9eec5b57a993ff583f6e	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0385_3c15bd9d4f51f145.json	3208	fe5e12ac15ce34c7fe5edcfceeb5ad40cac25611b1641112828d434c8477489b	pass
386	223267186ebe55b28055e533::signal::3::ggf_shard_003	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	564	197	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0386_bfcd189da0142b1b.parquet	111644	fda2453aa80102903320f8fe988e1c479d1e73f9e8fb2329e7e232dc93fc4a15	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0386_bfcd189da0142b1b.json	3193	36b2ec7386ae925b0d1d4ba2898ad6b35377204f700b1ee90e951d90cb176aab	pass
387	269be1bb3c2c25cea82e5c20::signal::57::ggf_shard_057	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	566	199	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0387_db0b80a97f17b943.parquet	112383	a53a8b0ebb566138a34af3d3d155122e96e351be16704f53cb52b3601d7a2f5d	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0387_db0b80a97f17b943.json	3207	7414df1b71f571eb1f6800e1b151345ecfa464da332f07f6264614e669008f07	pass
388	278e9d103607e2e5999aa4b7::signal::27::ggf_shard_027	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	635	243	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0388_34e43e68870408f5.parquet	114333	8f6edc1fed88e594521c05237180595f53f8386842770c6bbb7f476c77b92fc5	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0388_34e43e68870408f5.json	3208	bcd52e6125c5d3cc3701a1daa6e604e02db9a3e3b0e6dc22504e39bb92025437	pass
389	27c38d9f236cdf6a882b0ea0::signal::84::ggf_shard_084	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	595	225	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0389_b478b52a341f68d7.parquet	112875	0b46f661057fa48fd72eff9377fd10ef9fb127985216d117737e30d5ccb10623	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0389_b478b52a341f68d7.json	3207	cd3c1e771d03149db53069247ae1568546595e54c0c5f15b90b73ef6f2a4de3d	pass
390	29c61230fbd6596ae7c78bd8::signal::25::ggf_shard_025	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	588	196	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0390_f22b06e350d677e5.parquet	112614	dc4451bc88af9f6398770f64e0c219e36d66461b26feefe2e44d91790e25d33b	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0390_f22b06e350d677e5.json	3208	4a9b70aa36b61bd6cdaa05209d6a446b74e78e2adee83e96d33bcf2d56aaf6d3	pass
391	2aa660985a483cd382d0a2bf::signal::20::ggf_shard_020	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	611	208	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0391_4885d407404808fb.parquet	112654	8dff77d864cb58dcb74e7dda678f4d7c706b3a301a26b4a7eebafe96e5ccdba3	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0391_4885d407404808fb.json	3208	e9b28386dded0ea3efcbffb0163cba60e483308192e18cd6c2c64ae9c16a9ece	pass
392	2af952184deedee108a2153e::signal::52::ggf_shard_052	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	576	180	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0392_2d894d7c28f5e7f5.parquet	112614	42004cd612736ea46bc568b8f44e25b459bf46046e21564fff4604f8a792ce12	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0392_2d894d7c28f5e7f5.json	3208	a6d7a1b73d861a777217862ad1eb2a67c3c1dee2cad3cdc678beea190bc21c76	pass
393	2de0fa11440a92a85ada95c3::signal::28::ggf_shard_028	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	585	202	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0393_2f9d8a1edc2931c3.parquet	112437	1dc504341fa7573f33a8c37b0bb2cc5ab0b7671aa851250141efa070fc8281e6	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0393_2f9d8a1edc2931c3.json	3205	82f0b44de09f2df59f9620d05d2ef13d15206f2f34cf9c5239ead8d12b0050ac	pass
394	2eb98f8619acc8bd099c994e::signal::79::ggf_shard_079	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	573	210	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0394_859153075926e400.parquet	112692	59168e28e83b8375bdc9f1192ff7e5330b41914a6599c9e2a3ac70a8b3250a86	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0394_859153075926e400.json	3207	22c2b3b119e7716a14378c664a210423bf97f322677644ba4413acdc3ce621e9	pass
395	2ebbf5133dc5e37b3c06e5a7::signal::43::ggf_shard_043	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	569	189	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0395_00407b2d4a1199e3.parquet	112195	4da7382a682f35790d587626a737519398be60320a18b0a3f0a2608b66a5b5cc	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0395_00407b2d4a1199e3.json	3207	7635369299f14fd4b29abf6ad99748811ac24deeb7f08170fb6031e9b3749055	pass
396	304b26f5b9a58d65df7e7b29::signal::73::ggf_shard_073	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	560	210	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0396_fe72df1498b25ed0.parquet	111006	4b8088988bc4d0d4e2738fa92e5d247e24848805ea955f8449693101fb7fe0b5	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0396_fe72df1498b25ed0.json	3206	251e8041d4cc18accf66f1a06113d8b54792c2f93f6a1b9ce0fd93bbb60b6404	pass
397	327bb09e0e0015775b8e6ff0::signal::33::ggf_shard_033	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	580	186	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0397_6f594bea0682e4be.parquet	112612	0e0cb070b9e4f8c60d466a0bb808edde3de80291ab195455ead15dfda2fde86a	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0397_6f594bea0682e4be.json	3207	6b26ebae5623a08403f27aa2e1ad0209f7d87ed72904a44a12abf2f64e66bd25	pass
398	3287a5e416950a6fd2e2410e::signal::53::ggf_shard_053	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	611	236	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0398_385a059f1da48bea.parquet	113177	80c4402fc92f1efa463cd000373e6f732e7054a720c9d87d7177e3059dae8d92	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0398_385a059f1da48bea.json	3207	2f528c4d3d35ee0da78b7074037e32405ce21e56b56cc17b480472e25381300d	pass
399	367aa1135c9723731abc5ecd::signal::31::ggf_shard_031	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	564	186	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0399_5cf5cc6f7a350ff2.parquet	110818	1eab845486d4192d983698d28cacde17d92197e321568469d2e0c55e6e489564	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0399_5cf5cc6f7a350ff2.json	3205	cc1b2c9de636cfafbecd4bfc42f74cd7afe129e11c7830d75744165fe821b7dc	pass
400	371d085d82206cef3edf9869::signal::32::ggf_shard_032	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	589	227	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0400_8a39709cf26bd635.parquet	112541	f9f99004e97e1dbeb8f63b038241c2304ed7100996addf12678659be995399f5	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0400_8a39709cf26bd635.json	3205	719fb6d5e3023c1b18a0bd5ffb5603cb3ca3f88fd46d262d72228eba642dbb4b	pass
401	37322c6369fb66e00e5adb2f::signal::2::ggf_shard_002	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	596	223	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0401_ad1b1bf20ff05a45.parquet	113659	ac40b42940b93d5bee4dba4feaaca532879f6381d4d4d4d52dcc349b4672c8a4	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0401_ad1b1bf20ff05a45.json	3196	14a6a40ff5e4dbcae3dfd54754369c0aa68841a48219c27eb6add4a7becab018	pass
402	3a15781b089b4f1b34355de3::signal::12::ggf_shard_012	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	589	217	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0402_a47dcb3b564e5a56.parquet	112261	e1bb9619243c70a27e633d061ef28f1e9e474547875bb2509a4a80572f361816	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0402_a47dcb3b564e5a56.json	3196	14509ec25fa441081d9a5fd5abafdbc7f53bd5a84aa86eae21b6bc70af4356bb	pass
403	3f787ed181ceb56c3045abdf::signal::76::ggf_shard_076	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	554	191	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0403_d92c015751583c58.parquet	111423	66d8791dab095e39297e44954e8b500449aeff23687e4850a9ab8d24696e1463	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0403_d92c015751583c58.json	3206	d3c95c5e09fe1baeccaaec7092144e22ebdb288b7a48f7ccd6b61f38b29cb9bd	pass
404	42f8fdb5659f4026e0b13fe8::signal::35::ggf_shard_035	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	566	226	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0404_4416e7d026779e07.parquet	111751	8e2b551a8cc87d44ebc12e868777377f0e6271756d1bcb378507a0f048df063f	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0404_4416e7d026779e07.json	3205	05b74097f5cd80b9e1c3101cea92e32c611959474137920d166b4b6b5b90549a	pass
405	43cacf9907182386c714deb0::signal::78::ggf_shard_078	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	576	189	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0405_9ef0917a9488185b.parquet	111427	c4d80f13c14e0a7fa48c01e711d614f04f20457e6cd0fbfacbb17850a33f4b9e	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0405_9ef0917a9488185b.json	3205	5d21e7e8a5e3e30b637c22d1703cff01ee0cd8c84675a1ae9d4011a953070225	pass
406	48da485c475d0d0e14308bf5::signal::0::ggf_shard_000	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	579	206	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0406_06a6592a054980d5.parquet	111977	c515f74e74ac123d8e9dcd753c16e48e81cb24092a69face9a2164ad6a5d3f7e	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0406_06a6592a054980d5.json	3193	ed1e6215a298887b55094ab1eb1dd875af6746c5c5992e8e344cf0ed282944df	pass
407	4a383ef4d505eaaa7b9d8cec::signal::42::ggf_shard_042	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	597	212	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0407_d3f7e1987d3b20e5.parquet	112775	c90056ae24d7a4f94190c645b76d1b53de08e3fb85c674128b2575563f614c9a	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0407_d3f7e1987d3b20e5.json	3205	d02caf9082bb6a1b4f4ca6d966f85e10e975d1f0cd92ce2897f8f39c0329994a	pass
408	512e29428828a43613a01625::signal::68::ggf_shard_068	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	595	216	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0408_7681c85427cb988b.parquet	111997	6f2e9fc0349ba6c7f632167242a4bfd14feea3029761a9480b99107740dc3ce6	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0408_7681c85427cb988b.json	3208	e0e2dc9cdd87fbf513a1f166be3b6bd6f9b53826d39bfd027f5a386a703433df	pass
409	5324bd0c1e334c1210341bcd::signal::1::ggf_shard_001	signal	ggf_hh4b	primary_physical_signal	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	1000	579	180	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0409_5e6db575864b43d4.parquet	111785	a9094822e7e3afff92081df7560d190133672d12415f5945cac6da29eba5efed	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0409_5e6db575864b43d4.json	3195	679a6b03e06f2e854e8f607cc57b91b9df5f9f6b8ac31e20f1795c3f56a18690	pass
