production_row_index	source_uid	group_id	sample_class	process_or_mode	workflow_population	generated_events	access_mode	source_locator	archive_locator	root_locator	root_archive_member	root_basename	layout_rule	source_checksum_kind	source_checksum	source_size_bytes	physical_evaluation_eligible	classification_training_eligible	assignment_training_eligible_at_source_level	population_kind	transport_id	generator_weight_transport_applicable	generator_weight_transport_class	generator_weight_provenance	constant_generator_weight	sidecar_or_fragment_path	sidecar_or_fragment_sha256	physical_weight_application_stage	production_status	broad_eligible_rows	assignment_matchable_rows	parquet_path	parquet_sha256	optimized_fold_k5	auxiliary_qcd
10	f76c4d295021c2545924a8cb::background::352::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	f76c4d295021c2545924a8cb	background	qcd_bbbb_general	auxiliary_qcd_classification_only	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz							-1	False	True	False	auxiliary_qcd	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	False	not_applicable_auxiliary_qcd	classification_only_no_physical_transport				not_applicable_auxiliary_qcd	ready_for_single_source_worker	2959	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0010_701fd1c8d7a7fcd1.parquet	8f61be96cb9681c33643738765bdce55a2326897f146e32f12d50eaf1b5880d1	4	True
11	0f1d84b89957afb5ad1b5c6d::background::367::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	0f1d84b89957afb5ad1b5c6d	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz							-1	False	True	False	auxiliary_qcd	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	False	not_applicable_auxiliary_qcd	classification_only_no_physical_transport				not_applicable_auxiliary_qcd	ready_for_single_source_worker	7994	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0011_fe1cf687ca7c0c98.parquet	356c9e90d6735f2a8f3a44aa80b10351700036283417642639eb458925d3b888	0	True
12	16ca7fe539d16ce0cbe2994e::background::375::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz	16ca7fe539d16ce0cbe2994e	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz							-1	False	True	False	auxiliary_qcd	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz	False	not_applicable_auxiliary_qcd	classification_only_no_physical_transport				not_applicable_auxiliary_qcd	ready_for_single_source_worker	7986	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0012_675d6ddb80d213f6.parquet	c6b148252f03140f7ea4c2da3a3a78861a081756292e1ef4efcaaf7c9e9c65dd	0	True
13	18da05b1009ec2362315d6db::background::373::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard003_10k_bundle.tar.gz	18da05b1009ec2362315d6db	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard003_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard003_10k_bundle.tar.gz							-1	False	True	False	auxiliary_qcd	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard003_10k_bundle.tar.gz	False	not_applicable_auxiliary_qcd	classification_only_no_physical_transport				not_applicable_auxiliary_qcd	ready_for_single_source_worker	7992	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0013_3b833a266ca59ab1.parquet	6555b420f16b6c4508fa0d1e4d6c869c8a6f5293cde3e7935ebbdf470741ef45	2	True
14	2bce797964cf5af141e4525f::background::372::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard002_10k_bundle.tar.gz	2bce797964cf5af141e4525f	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard002_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard002_10k_bundle.tar.gz							-1	False	True	False	auxiliary_qcd	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard002_10k_bundle.tar.gz	False	not_applicable_auxiliary_qcd	classification_only_no_physical_transport				not_applicable_auxiliary_qcd	ready_for_single_source_worker	8061	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0014_819341f0fe35ffcb.parquet	00efe4501cc22bfed3e6ef517ed27ba52f3360f37b253ab604ca1e288acf6d81	1	True
15	48a560034fc93461d1a27171::background::374::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard005_10k_bundle.tar.gz	48a560034fc93461d1a27171	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard005_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard005_10k_bundle.tar.gz							-1	False	True	False	auxiliary_qcd	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard005_10k_bundle.tar.gz	False	not_applicable_auxiliary_qcd	classification_only_no_physical_transport				not_applicable_auxiliary_qcd	ready_for_single_source_worker	8085	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0015_5678024fc2300e68.parquet	c30274e542a4c8b700018317873c456edbb9749f30cb9ff4206bc503013d13f5	3	True
16	80c6a6c15054fb3b01ee2a95::background::376::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard007_10k_bundle.tar.gz	80c6a6c15054fb3b01ee2a95	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard007_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard007_10k_bundle.tar.gz							-1	False	True	False	auxiliary_qcd	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard007_10k_bundle.tar.gz	False	not_applicable_auxiliary_qcd	classification_only_no_physical_transport				not_applicable_auxiliary_qcd	ready_for_single_source_worker	8013	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0016_2d65929a2d06c0b0.parquet	f7044caccdc107499cbbf28b4db26b23e2f0da3a69a2ca2684713b1cf4991340	2	True
17	852a26fa10837984b6514fd7::background::369::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz	852a26fa10837984b6514fd7	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz							-1	False	True	False	auxiliary_qcd	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz	False	not_applicable_auxiliary_qcd	classification_only_no_physical_transport				not_applicable_auxiliary_qcd	ready_for_single_source_worker	7906	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0017_2019eee270e0e03f.parquet	661a715815381edab94fe97faca08d1a38dc7913cb22ea52cf1292ec874faf3b	4	True
18	8b599686a633844f7ef32be4::background::377::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard008_10k_bundle.tar.gz	8b599686a633844f7ef32be4	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard008_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard008_10k_bundle.tar.gz							-1	False	True	False	auxiliary_qcd	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard008_10k_bundle.tar.gz	False	not_applicable_auxiliary_qcd	classification_only_no_physical_transport				not_applicable_auxiliary_qcd	ready_for_single_source_worker	7921	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0018_9865d57f5b2d5a82.parquet	a6952ec2c1350321a84642c9cd0a6bbc18c0f8be330740aea3a12b4bff78b0c3	0	True
19	971534c289c8c141e6703131::background::366::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	971534c289c8c141e6703131	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz							-1	False	True	False	auxiliary_qcd	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	False	not_applicable_auxiliary_qcd	classification_only_no_physical_transport				not_applicable_auxiliary_qcd	ready_for_single_source_worker	7987	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0019_d422f071120ee9d3.parquet	e42ef6fc3ff0a679bf12e96e7e028f0fc72bdd435242ff61f2c7d93b3f0b907d	4	True
20	9cacc87dca5502e5a629cb02::background::368::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	9cacc87dca5502e5a629cb02	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz							-1	False	True	False	auxiliary_qcd	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	False	not_applicable_auxiliary_qcd	classification_only_no_physical_transport				not_applicable_auxiliary_qcd	ready_for_single_source_worker	8033	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0020_14a37b404b97c19d.parquet	6cf4edc050af9fee4f59d29f11fa7381245d29d39a55c1b632a96b8231a69599	4	True
21	bd8b7f9e133dbca1fd322312::background::371::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz	bd8b7f9e133dbca1fd322312	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz							-1	False	True	False	auxiliary_qcd	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz	False	not_applicable_auxiliary_qcd	classification_only_no_physical_transport				not_applicable_auxiliary_qcd	ready_for_single_source_worker	8033	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0021_4a00d38b179fc1e4.parquet	96fcc7d2329504f14e7f872415d09f9fe42f28b181204636ed3491c0343bd002	3	True
22	fabd00856f2405973059615f::background::370::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard012_10k_bundle.tar.gz	fabd00856f2405973059615f	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard012_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard012_10k_bundle.tar.gz							-1	False	True	False	auxiliary_qcd	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard012_10k_bundle.tar.gz	False	not_applicable_auxiliary_qcd	classification_only_no_physical_transport				not_applicable_auxiliary_qcd	ready_for_single_source_worker	8012	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0022_22117558486a883d.parquet	e2d42e618d21d57d937b801ab04e24551d98514e7d5a0da64a053addc40bdf0c	1	True
23	2b75740d79c95d2ed01426b1::background::1::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9802_10k_bundle.tar.gz	2b75740d79c95d2ed01426b1	background	bbh_hbb_4fs	primary_physical_background	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9802_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9802_10k_bundle.tar.gz		root/bbh_hbb_4fs_run2_frozen_v2_train_shard9802_10k_delphes.root	bbh_hbb_4fs_run2_frozen_v2_train_shard9802_10k_delphes.root	standard_bundle_root_target_tag	bundle_sha256	601ab5c7e9eab37ce985c38c14cf88cb5a3ab30f82ca7d05b55acec6b12c1035	871047263	True	True	False	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9802_10k_bundle.tar.gz	True	signed_exact_event_sidecar	Event/Event.Weight		/uscms/homes/i/iturkmen/physical_weight_sidecars/ordinary_train_signed_event_weights_20260731_v4/background_0001_bbh_hbb_4fs_bbh_hbb_4fs_run2_frozen_v2_train_shard9802_10k_delphes_event_weights.parquet	b81ce5500ab114b67c1969756a392a374af47582904b5536ba2dfef014c05f99	evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	3114	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0023_abe9b7d6c0c8bb4b.parquet	97b1ad306d3c77e7eb04b050524ee5fc845c0a01d32ffe40997f04036fab4c81	2	False
24	44496f1095922dfadc459546::background::2::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9803_10k_bundle.tar.gz	44496f1095922dfadc459546	background	bbh_hbb_4fs	primary_physical_background	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9803_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9803_10k_bundle.tar.gz		root/bbh_hbb_4fs_run2_frozen_v2_train_shard9803_10k_delphes.root	bbh_hbb_4fs_run2_frozen_v2_train_shard9803_10k_delphes.root	standard_bundle_root_target_tag	bundle_sha256	2b9e1aa5bcce9840dcd9f7b64aabe073df3897b13cb779975c322a04982aa7ca	862103436	True	True	False	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9803_10k_bundle.tar.gz	True	uniform_member_constant	Event/Event.Weight	0.0285854022949934			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	3180	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0024_7d99c065d673750c.parquet	c3a1e58f0144754c5fa0990a0cff65c186f23721c45b7bbce6db38e21c809a7f	3	False
25	6b17060f283655da93e0921e::background::0::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9801_10k_bundle.tar.gz	6b17060f283655da93e0921e	background	bbh_hbb_4fs	primary_physical_background	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9801_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9801_10k_bundle.tar.gz		root/bbh_hbb_4fs_run2_frozen_v2_train_shard9801_10k_delphes.root	bbh_hbb_4fs_run2_frozen_v2_train_shard9801_10k_delphes.root	standard_bundle_root_target_tag	bundle_sha256	8b59ca913149221d4434722d9d459ee5eaa3c175af7f69158dd5a1e4a8f4c297	856367444	True	True	False	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9801_10k_bundle.tar.gz	True	uniform_member_constant	Event/Event.Weight	0.0286005418747663			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	3154	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0025_c5160a06c07e208e.parquet	0c2422e81b87502df35c681c075924cee7763e8fe25bc46eeb8a5efff01d1873	1	False
