production_row_index	source_uid	group_id	sample_class	process_or_mode	workflow_population	generator_weight_transport_class	optimized_fold_k5	auxiliary_qcd	generated_events	broad_eligible_rows	assignment_matchable_rows	source_parquet_path	source_parquet_basename	source_parquet_sha256	source_parquet_bytes	staged_input_path	final_accounting_path	final_resolved_path	final_receipt_path	production_action	pilot_accounting_source_path	pilot_resolved_source_path	pilot_receipt_source_path
10	f76c4d295021c2545924a8cb::background::352::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	f76c4d295021c2545924a8cb	background	qcd_bbbb_general	auxiliary_qcd_classification_only	not_applicable_auxiliary_qcd	4	True	10000	2959	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0010_701fd1c8d7a7fcd1.parquet	source_0010_701fd1c8d7a7fcd1.parquet	8f61be96cb9681c33643738765bdce55a2326897f146e32f12d50eaf1b5880d1	845404	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0010_701fd1c8d7a7fcd1.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0010_701fd1c8d7a7fcd1.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0010_701fd1c8d7a7fcd1.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0010_701fd1c8d7a7fcd1.json	stage_and_submit			
11	0f1d84b89957afb5ad1b5c6d::background::367::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	0f1d84b89957afb5ad1b5c6d	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	not_applicable_auxiliary_qcd	0	True	10000	7994	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0011_fe1cf687ca7c0c98.parquet	source_0011_fe1cf687ca7c0c98.parquet	356c9e90d6735f2a8f3a44aa80b10351700036283417642639eb458925d3b888	1078572	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0011_fe1cf687ca7c0c98.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0011_fe1cf687ca7c0c98.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0011_fe1cf687ca7c0c98.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0011_fe1cf687ca7c0c98.json	stage_and_submit			
12	16ca7fe539d16ce0cbe2994e::background::375::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz	16ca7fe539d16ce0cbe2994e	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	not_applicable_auxiliary_qcd	0	True	10000	7986	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0012_675d6ddb80d213f6.parquet	source_0012_675d6ddb80d213f6.parquet	c6b148252f03140f7ea4c2da3a3a78861a081756292e1ef4efcaaf7c9e9c65dd	1078769	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0012_675d6ddb80d213f6.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0012_675d6ddb80d213f6.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0012_675d6ddb80d213f6.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0012_675d6ddb80d213f6.json	stage_and_submit			
13	18da05b1009ec2362315d6db::background::373::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard003_10k_bundle.tar.gz	18da05b1009ec2362315d6db	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	not_applicable_auxiliary_qcd	2	True	10000	7992	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0013_3b833a266ca59ab1.parquet	source_0013_3b833a266ca59ab1.parquet	6555b420f16b6c4508fa0d1e4d6c869c8a6f5293cde3e7935ebbdf470741ef45	1079197	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0013_3b833a266ca59ab1.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0013_3b833a266ca59ab1.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0013_3b833a266ca59ab1.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0013_3b833a266ca59ab1.json	stage_and_submit			
14	2bce797964cf5af141e4525f::background::372::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard002_10k_bundle.tar.gz	2bce797964cf5af141e4525f	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	not_applicable_auxiliary_qcd	1	True	10000	8061	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0014_819341f0fe35ffcb.parquet	source_0014_819341f0fe35ffcb.parquet	00efe4501cc22bfed3e6ef517ed27ba52f3360f37b253ab604ca1e288acf6d81	1076320	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0014_819341f0fe35ffcb.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0014_819341f0fe35ffcb.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0014_819341f0fe35ffcb.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0014_819341f0fe35ffcb.json	stage_and_submit			
15	48a560034fc93461d1a27171::background::374::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard005_10k_bundle.tar.gz	48a560034fc93461d1a27171	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	not_applicable_auxiliary_qcd	3	True	10000	8085	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0015_5678024fc2300e68.parquet	source_0015_5678024fc2300e68.parquet	c30274e542a4c8b700018317873c456edbb9749f30cb9ff4206bc503013d13f5	1083715	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0015_5678024fc2300e68.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0015_5678024fc2300e68.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0015_5678024fc2300e68.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0015_5678024fc2300e68.json	reuse_pilot_after_byte_identical_copy	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_pilot/hh4b_train_common_table_scaleout_pilot_v2_20260805T213031Z/results/accounting/source_0015_5678024fc2300e68.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_pilot/hh4b_train_common_table_scaleout_pilot_v2_20260805T213031Z/results/resolved/source_0015_5678024fc2300e68.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_pilot/hh4b_train_common_table_scaleout_pilot_v2_20260805T213031Z/results/receipts/source_0015_5678024fc2300e68.json
16	80c6a6c15054fb3b01ee2a95::background::376::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard007_10k_bundle.tar.gz	80c6a6c15054fb3b01ee2a95	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	not_applicable_auxiliary_qcd	2	True	10000	8013	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0016_2d65929a2d06c0b0.parquet	source_0016_2d65929a2d06c0b0.parquet	f7044caccdc107499cbbf28b4db26b23e2f0da3a69a2ca2684713b1cf4991340	1080636	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0016_2d65929a2d06c0b0.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0016_2d65929a2d06c0b0.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0016_2d65929a2d06c0b0.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0016_2d65929a2d06c0b0.json	stage_and_submit			
17	852a26fa10837984b6514fd7::background::369::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz	852a26fa10837984b6514fd7	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	not_applicable_auxiliary_qcd	4	True	10000	7906	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0017_2019eee270e0e03f.parquet	source_0017_2019eee270e0e03f.parquet	661a715815381edab94fe97faca08d1a38dc7913cb22ea52cf1292ec874faf3b	1074851	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0017_2019eee270e0e03f.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0017_2019eee270e0e03f.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0017_2019eee270e0e03f.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0017_2019eee270e0e03f.json	stage_and_submit			
18	8b599686a633844f7ef32be4::background::377::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard008_10k_bundle.tar.gz	8b599686a633844f7ef32be4	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	not_applicable_auxiliary_qcd	0	True	10000	7921	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0018_9865d57f5b2d5a82.parquet	source_0018_9865d57f5b2d5a82.parquet	a6952ec2c1350321a84642c9cd0a6bbc18c0f8be330740aea3a12b4bff78b0c3	1076677	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0018_9865d57f5b2d5a82.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0018_9865d57f5b2d5a82.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0018_9865d57f5b2d5a82.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0018_9865d57f5b2d5a82.json	stage_and_submit			
19	971534c289c8c141e6703131::background::366::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	971534c289c8c141e6703131	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	not_applicable_auxiliary_qcd	4	True	10000	7987	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0019_d422f071120ee9d3.parquet	source_0019_d422f071120ee9d3.parquet	e42ef6fc3ff0a679bf12e96e7e028f0fc72bdd435242ff61f2c7d93b3f0b907d	1078783	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0019_d422f071120ee9d3.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0019_d422f071120ee9d3.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0019_d422f071120ee9d3.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0019_d422f071120ee9d3.json	stage_and_submit			
20	9cacc87dca5502e5a629cb02::background::368::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	9cacc87dca5502e5a629cb02	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	not_applicable_auxiliary_qcd	4	True	10000	8033	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0020_14a37b404b97c19d.parquet	source_0020_14a37b404b97c19d.parquet	6cf4edc050af9fee4f59d29f11fa7381245d29d39a55c1b632a96b8231a69599	1078332	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0020_14a37b404b97c19d.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0020_14a37b404b97c19d.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0020_14a37b404b97c19d.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0020_14a37b404b97c19d.json	stage_and_submit			
21	bd8b7f9e133dbca1fd322312::background::371::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz	bd8b7f9e133dbca1fd322312	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	not_applicable_auxiliary_qcd	3	True	10000	8033	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0021_4a00d38b179fc1e4.parquet	source_0021_4a00d38b179fc1e4.parquet	96fcc7d2329504f14e7f872415d09f9fe42f28b181204636ed3491c0343bd002	1079929	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0021_4a00d38b179fc1e4.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0021_4a00d38b179fc1e4.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0021_4a00d38b179fc1e4.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0021_4a00d38b179fc1e4.json	stage_and_submit			
22	fabd00856f2405973059615f::background::370::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard012_10k_bundle.tar.gz	fabd00856f2405973059615f	background	qcd_bbbb_iht400to600	auxiliary_qcd_classification_only	not_applicable_auxiliary_qcd	1	True	10000	8012	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0022_22117558486a883d.parquet	source_0022_22117558486a883d.parquet	e2d42e618d21d57d937b801ab04e24551d98514e7d5a0da64a053addc40bdf0c	1080767	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0022_22117558486a883d.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0022_22117558486a883d.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0022_22117558486a883d.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0022_22117558486a883d.json	stage_and_submit			
23	2b75740d79c95d2ed01426b1::background::1::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9802_10k_bundle.tar.gz	2b75740d79c95d2ed01426b1	background	bbh_hbb_4fs	primary_physical_background	signed_exact_event_sidecar	2	False	10000	3114	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0023_abe9b7d6c0c8bb4b.parquet	source_0023_abe9b7d6c0c8bb4b.parquet	97b1ad306d3c77e7eb04b050524ee5fc845c0a01d32ffe40997f04036fab4c81	854246	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0023_abe9b7d6c0c8bb4b.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0023_abe9b7d6c0c8bb4b.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0023_abe9b7d6c0c8bb4b.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0023_abe9b7d6c0c8bb4b.json	reuse_pilot_after_byte_identical_copy	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_pilot/hh4b_train_common_table_scaleout_pilot_v2_20260805T213031Z/results/accounting/source_0023_abe9b7d6c0c8bb4b.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_pilot/hh4b_train_common_table_scaleout_pilot_v2_20260805T213031Z/results/resolved/source_0023_abe9b7d6c0c8bb4b.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_pilot/hh4b_train_common_table_scaleout_pilot_v2_20260805T213031Z/results/receipts/source_0023_abe9b7d6c0c8bb4b.json
24	44496f1095922dfadc459546::background::2::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9803_10k_bundle.tar.gz	44496f1095922dfadc459546	background	bbh_hbb_4fs	primary_physical_background	uniform_member_constant	3	False	10000	3180	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0024_7d99c065d673750c.parquet	source_0024_7d99c065d673750c.parquet	c3a1e58f0144754c5fa0990a0cff65c186f23721c45b7bbce6db38e21c809a7f	858285	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0024_7d99c065d673750c.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0024_7d99c065d673750c.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0024_7d99c065d673750c.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0024_7d99c065d673750c.json	stage_and_submit			
25	6b17060f283655da93e0921e::background::0::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9801_10k_bundle.tar.gz	6b17060f283655da93e0921e	background	bbh_hbb_4fs	primary_physical_background	uniform_member_constant	1	False	10000	3154	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0025_c5160a06c07e208e.parquet	source_0025_c5160a06c07e208e.parquet	0c2422e81b87502df35c681c075924cee7763e8fe25bc46eeb8a5efff01d1873	857047	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0025_c5160a06c07e208e.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0025_c5160a06c07e208e.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0025_c5160a06c07e208e.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0025_c5160a06c07e208e.json	stage_and_submit			
