path	artifact_type	apparent_population	apparent_split_policy	feature_definition	physical_weight_status	canonical_v1_compatibility	disposition
outputs/tables/sm_normalized_hh4b_two_bdt_2026_07_09/two_bdt_best_rectangles_all.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_2026_07_09/two_bdt_best_rectangles_all.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_2026_07_09/two_bdt_best_rectangles_stable.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_2026_07_09/two_bdt_best_rectangles_stable.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_2026_07_09/two_bdt_fixed_category_composition.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_2026_07_09/two_bdt_fixed_category_composition.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_2026_07_09/two_bdt_fixed_category_summary.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_2026_07_09/two_bdt_fixed_category_summary.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_2026_07_09/two_bdt_rectangle_scan.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_2026_07_09/two_bdt_score_summary_by_sample.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_2026_07_09/two_bdt_score_summary_by_sample.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_2026_07_09	result_directory	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_2026_07_09/README.md	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_2026_07_09/bdt_qcd_event_feature_importances.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_2026_07_09/bdt_qcd_event_feature_importances.md	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_2026_07_09/bdt_top_event_feature_importances.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_2026_07_09/bdt_top_event_feature_importances.md	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_2026_07_09/two_bdt_event_features_auc_summary.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	feature_references_present_definition_not_frozen	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_2026_07_09/two_bdt_event_features_auc_summary.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	feature_references_present_definition_not_frozen	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_2026_07_09/two_bdt_event_features_best_rectangles_stable.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_2026_07_09/two_bdt_event_features_best_rectangles_stable.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_2026_07_09/two_bdt_event_features_rectangle_scan.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_2026_07_09/two_bdt_event_features_score_summary_by_sample.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_2026_07_09/two_bdt_event_features_score_summary_by_sample.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_2026_07_09	result_directory	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_2026_07_09/README.md	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_2026_07_09/bdt_qcd_event_feature_importances_safe.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_2026_07_09/bdt_qcd_event_feature_importances_safe.md	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_2026_07_09/bdt_top_event_feature_importances_safe.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_2026_07_09/bdt_top_event_feature_importances_safe.md	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_2026_07_09/safe_merge_row_counts.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_2026_07_09/safe_merge_row_counts.md	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_2026_07_09/two_bdt_event_features_auc_summary_safe.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	feature_references_present_definition_not_frozen	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_2026_07_09/two_bdt_event_features_auc_summary_safe.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	feature_references_present_definition_not_frozen	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_2026_07_09/two_bdt_event_features_best_rectangles_stable_safe.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_2026_07_09/two_bdt_event_features_best_rectangles_stable_safe.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_2026_07_09/two_bdt_event_features_rectangle_scan_safe.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_multiseed_2026_07_09	result_directory	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_multiseed_2026_07_09/safe_event_feature_multiseed_auc_detail.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_multiseed_2026_07_09/safe_event_feature_multiseed_auc_summary.md	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_multiseed_2026_07_09/safe_event_feature_multiseed_best_stable_per_seed.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_multiseed_2026_07_09/safe_event_feature_multiseed_best_stable_per_seed.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_multiseed_2026_07_09/safe_event_feature_multiseed_best_stable_summary.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_multiseed_2026_07_09/safe_event_feature_multiseed_fixed_pairs_detail.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_multiseed_2026_07_09/safe_event_feature_multiseed_fixed_pairs_summary.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_multiseed_2026_07_09/safe_event_feature_multiseed_fixed_pairs_summary.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_multiseed_v2_2026_07_10	result_directory	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_multiseed_v2_2026_07_10/safe_event_feature_multiseed_auc_detail.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_multiseed_v2_2026_07_10/safe_event_feature_multiseed_auc_summary.md	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_multiseed_v2_2026_07_10/safe_event_feature_multiseed_best_stable_per_seed.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_multiseed_v2_2026_07_10/safe_event_feature_multiseed_best_stable_per_seed.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_multiseed_v2_2026_07_10/safe_event_feature_multiseed_best_stable_summary.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_multiseed_v2_2026_07_10/safe_event_feature_multiseed_fixed_pairs_detail.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_multiseed_v2_2026_07_10/safe_event_feature_multiseed_fixed_pairs_summary.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_multiseed_v2_2026_07_10/safe_event_feature_multiseed_fixed_pairs_summary.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_2026_07_09	result_directory	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_2026_07_09/README.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_2026_07_09/resampling_auc_by_seed.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_2026_07_09/resampling_auc_summary.md	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_2026_07_09/resampling_composition_by_seed.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_2026_07_09/resampling_composition_summary.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_2026_07_09/resampling_composition_summary.md	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_2026_07_09/resampling_nominal_by_seed.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_2026_07_09/resampling_nominal_seed_summary.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_2026_07_09/resampling_nominal_seed_summary.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_2026_07_09/resampling_poisson_bootstrap_detail.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_2026_07_09/resampling_poisson_bootstrap_summary.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_2026_07_09/resampling_poisson_bootstrap_summary.md	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_v2_2026_07_10	result_directory	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_v2_2026_07_10/README.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_v2_2026_07_10/resampling_auc_by_seed.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_v2_2026_07_10/resampling_auc_summary.md	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_v2_2026_07_10/resampling_composition_by_seed.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_v2_2026_07_10/resampling_composition_summary.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_v2_2026_07_10/resampling_composition_summary.md	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_v2_2026_07_10/resampling_nominal_by_seed.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_v2_2026_07_10/resampling_nominal_seed_summary.csv	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_v2_2026_07_10/resampling_nominal_seed_summary.md	bdt_related_file	legacy_sm_normalized_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_v2_2026_07_10/resampling_poisson_bootstrap_detail.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/sm_normalized_hh4b_two_bdt_event_features_safe_resampling_v2_2026_07_10/resampling_poisson_bootstrap_summary.csv	bdt_related_file	legacy_sm_normalized_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
